,id,Date,mood,arousal,valence,activity,screentime (s),other (s),travel (s),weather (s),buu,coso,enga,fiof,teca
430,AS14.13,2014-03-13,7.0,-2.0,1.0,,1252.236999988556,467.23600000000005,,,64.527,687.487,73.508,,1.0
431,AS14.13,2014-03-14,7.8,0.2,1.4,,7292.196001768112,1211.8629999999998,2862.415,,1799.3709999999999,5835.717999999998,100.104,,3.0
432,AS14.13,2014-03-15,7.0,0.2,0.4,,4634.640998601915,1157.275,,,2043.0579999999998,3849.5740000000005,671.0500000000001,,3.0
433,AS14.13,2014-03-16,6.4,-1.0,0.2,,4920.903999090193,2366.2030000000004,,,270.654,1220.6309999999999,37.964,,
434,AS14.13,2014-03-17,6.6,0.0,0.8,,3146.8159987926474,701.4730000000002,236.14800000000002,,1039.6480000000001,1441.641,,,
435,AS14.13,2014-03-18,7.0,-0.2,0.8,,2748.7139985561375,981.1550000000001,,,556.45,6298.982999999999,2464.328,,
436,AS14.13,2014-03-19,7.8,-0.2,1.2,,15164.403999090206,4203.599,,,790.38,9838.857999999997,1074.9009999999998,,
437,AS14.13,2014-03-20,6.4,0.8,0.2,0.2875173962358836,8615.404999017715,626.9239999999999,,,462.36799999999994,8153.820999999999,670.754,,
438,AS14.13,2014-03-21,6.4,0.6,0.6,0.08464871219157337,12928.499998092655,109.86300000000001,47.006,,144.126,14286.479000000003,1224.32,,2.0
439,AS14.13,2014-03-22,8.4,1.4,1.6,0.09397349961866085,12328.15699982643,355.851,,,925.617,9169.201,2283.683,,
440,AS14.13,2014-03-23,7.4,1.6,1.0,0.11916263386851622,6527.276000261305,316.93399999999997,,,406.93999999999994,6090.871,631.968,,2.0
441,AS14.13,2014-03-24,8.8,1.0,1.8,0.3074129857071034,4688.187000513077,97.91999999999999,,,341.12199999999996,3326.427000000001,944.2940000000001,,2.0
442,AS14.13,2014-03-25,7.6,1.2,1.8,0.09856848536516054,5026.947999477386,1139.661,550.99,,143.692,4703.523999999999,208.49699999999999,,
443,AS14.13,2014-03-26,8.4,-1.0,1.0,0.30365512425991403,9064.927999734879,265.619,,,430.69199999999995,7561.565000000003,807.299,,2.0
444,AS14.13,2014-03-27,7.4,-1.2,1.0,0.10809412957208692,8565.003998994824,524.9849999999999,289.617,,17.725,7619.0809999999965,733.764,,1.0
445,AS14.13,2014-03-28,7.6,-1.0,1.2,0.3355837397178655,12150.351999759672,180.592,263.01500000000004,,1688.5740000000003,8053.664999999999,1870.3229999999999,33.367999999999995,
446,AS14.13,2014-03-29,7.2,-1.8,1.0,0.37008537798408486,5617.916001319885,117.57400000000001,,,244.03199999999993,5754.972999999999,713.427,,
447,AS14.13,2014-03-30,6.2,-0.6,0.8,0.11063152039471912,9519.963999509811,1504.998,,,27.302,7398.229999999999,431.246,,
448,AS14.13,2014-03-31,7.0,-1.2,0.6,0.2922268907563025,5456.011997938156,74.55,,,543.1610000000002,3442.2300000000005,1138.739,,1.0
449,AS14.13,2014-04-01,7.5,-1.5,1.0,0.43874834656084655,7494.29600048065,136.147,,,3229.539999999999,8367.57,706.467,,6.0
450,AS14.13,2014-04-02,7.4,-1.2,1.0,0.37120794503799426,9194.638997077942,100.02,,,390.47599999999994,21549.335000000017,579.5100000000001,,
451,AS14.13,2014-04-03,7.6,-0.8,1.4,0.30396614520281895,11380.301999330519,132.12699999999998,,,1548.299999999999,12599.633999999998,368.455,,10.0
452,AS14.13,2014-04-04,7.8,-0.6,1.0,0.19674225941227172,8050.796003341671,201.698,,,918.5979999999997,7524.473000000001,680.9830000000001,,3.0
453,AS14.13,2014-04-05,6.8,0.2,0.8,0.15646127217935726,12458.326999664305,237.98199999999997,,,91.818,11918.609999999999,549.4929999999999,,
454,AS14.13,2014-04-06,6.25,0.25,0.75,0.32032102320237915,8325.587998628615,115.57499999999999,283.40200000000004,,1633.2050000000002,6674.389000000001,346.799,,
455,AS14.13,2014-04-07,7.4,-0.4,1.0,0.30800465676571875,10618.18199920655,1502.867,,,254.95499999999998,13276.833000000002,206.152,,2.0
456,AS14.13,2014-04-08,8.2,0.8,1.4,0.12433551478229142,10384.884002208708,129.537,,,1076.901,8144.4829999999965,985.211,,2.0
457,AS14.13,2014-04-09,7.8,-0.2,1.2,0.19026514823987345,14230.147996902464,874.868,,,1468.1390000000001,11752.865000000002,238.65399999999997,,4.0
458,AS14.13,2014-04-10,7.6,0.6,1.0,0.3092114046758542,8855.479999065397,212.21,,,285.24699999999996,8507.859999999995,,15.069,1.0
459,AS14.13,2014-04-11,6.8,0.6,1.2,0.46870776282540977,3541.3799991607666,230.848,,,864.0739999999998,2521.781999999999,,,1.0
460,AS14.13,2014-04-12,6.8,0.6,1.0,0.09549919484702095,7624.418000698084,91.126,,,393.12799999999993,5958.472,124.435,232.75700000000003,10.0
461,AS14.13,2014-04-13,6.6,0.2,0.8,0.1513406794183811,8206.342999458317,256.995,,,146.259,7804.055,,,2.0
462,AS14.13,2014-04-14,6.8,-0.6,1.0,0.26101854320329393,4942.535999536515,200.27000000000004,,,433.341,4903.976999999999,,,
463,AS14.13,2014-04-15,6.0,-0.8,0.2,0.36993455507009726,8591.417001247402,587.126,,,2472.136000000001,6703.246000000004,,,3.0
464,AS14.13,2014-04-16,6.0,-0.25,0.75,0.33828282828282824,6136.718998432159,332.408,,,568.4670000000002,5279.299999999999,,91.27499999999999,2.0
465,AS14.13,2014-04-17,6.4,-1.2,1.0,0.04141105260380633,11643.332000970844,1440.8579999999997,,,287.691,9724.669999999998,73.766,66.806,3.0
466,AS14.13,2014-04-18,3.5,-1.0,-1.0,0.1181818181818182,1017.902000427246,41.769000000000005,,,50.071,759.3359999999999,,,
467,AS14.13,2014-04-19,7.2,-0.6,1.0,0.24085059179676507,9011.547000885008,537.467,15.463,,1480.781,6602.8899999999985,380.846,119.26000000000002,1.0
468,AS14.13,2014-04-20,6.6,-1.6,0.6,0.2621848739495798,2915.6050009727473,107.94800000000001,,,17.698999999999998,5621.987000000001,11.45,15.035,
469,AS14.13,2014-04-21,7.4,-1.4,1.0,0.15710176822377517,10264.740000009533,2403.464,43.746,,261.90900000000005,8843.341000000004,,,
470,AS14.13,2014-04-22,5.75,-1.25,0.75,0.2710352653846367,7339.745000839236,272.85,,,1539.3179999999998,5850.883,,,1.0
471,AS14.13,2014-04-23,7.4,-0.8,1.0,0.4385733488177098,3922.7730002403264,97.396,70.98899999999999,,521.9959999999999,3312.4639999999995,,,5.0
472,AS14.13,2014-04-24,7.666666666666667,1.0,1.0,0.4378101065601063,13762.461001634598,303.988,,,579.9189999999999,3291.192,,,2.0
473,AS14.13,2014-04-25,7.75,-0.25,1.25,0.44056884395745244,5650.640999317167,205.89600000000002,,,1207.0699999999997,4309.91,,,
474,AS14.13,2014-04-26,8.8,-1.8,1.6,0.169494766505636,7379.346999406813,291.581,226.17499999999995,,134.419,6049.689000000001,,,
475,AS14.13,2014-04-27,8.0,-0.5,1.5,0.2649346728151076,13700.424999237057,1365.9129999999998,275.659,,841.526,11043.391000000001,,16.433,
476,AS14.13,2014-04-28,8.166666666666666,-1.6666666666666667,1.0,0.29876844002231007,7873.467999935148,472.553,165.715,,485.041,6674.711000000003,,16.323,
477,AS14.13,2014-04-29,8.5,-1.25,1.25,0.325002877061394,8018.1750004291525,197.333,496.216,,401.3159999999999,6936.511999999997,,15.158,
478,AS14.13,2014-04-30,7.833333333333333,-1.1666666666666667,1.0,0.29367141217445164,7364.614001035689,327.38699999999994,242.522,,95.10099999999998,6954.284,,118.425,
479,AS14.13,2014-05-01,8.333333333333334,-1.0,2.0,0.14677763080540857,6441.4219992160815,550.9830000000001,268.906,,301.72900000000004,5503.579,,98.04300000000002,
480,AS14.13,2014-05-02,8.0,-1.4,0.8,0.22384322876155907,8166.500999450687,122.56899999999999,243.95600000000002,,1039.403,6857.191000000002,,67.64600000000002,
481,AS14.13,2014-05-03,7.25,-0.75,1.0,,69.4070000648498,,,,35.452,70.131,,,
482,AS14.13,2014-05-04,8.0,-1.0,1.0,,,,,,,,,,
483,AS14.14,2014-03-20,7.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,1.0
484,AS14.14,2014-03-21,6.4,-0.6,0.4,0.17338556642033123,10506.898999214172,3858.5089999999996,63.638000000000005,,2765.003000000003,4339.424999999999,214.909,413.512,9.0
485,AS14.14,2014-03-22,5.8,-0.6,0.0,0.09600046671698094,12238.167000055313,1110.389,,,5765.476999999999,6713.84,604.6679999999999,281.008,
486,AS14.14,2014-03-23,6.0,-0.6,0.2,0.0664366525273635,8890.100001811985,304.80899999999997,,,5172.018999999998,4557.83,315.57700000000006,159.62400000000002,
487,AS14.14,2014-03-24,6.5,-1.0,0.25,0.08183477959828252,12546.419000387194,439.07399999999996,210.029,,3389.1179999999986,7897.359,465.08600000000007,868.4489999999998,
488,AS14.14,2014-03-25,5.75,-0.25,0.0,0.0869440958385846,13155.095999240873,1517.705,1469.5229999999997,,5014.600999999999,6741.777000000002,,377.516,2.0
489,AS14.14,2014-03-26,7.0,-0.2,1.0,0.13618336177266896,10784.664999961855,1899.149,104.189,,3035.877999999999,5709.749,517.6050000000001,6.047999999999999,2.0
490,AS14.14,2014-03-27,6.6,-1.0,0.8,0.08024686578120244,12552.150002241135,98.693,1.008,,1914.584999999999,11186.197000000002,245.31099999999998,155.584,1.0
491,AS14.14,2014-03-28,6.2,-0.4,0.6,0.0696839987353426,11750.760998725893,309.146,,,6565.542,8333.305,161.928,223.365,1.0
492,AS14.14,2014-03-29,8.0,-0.25,1.25,0.16564287093948113,4674.6099982261685,33.428,,,3150.464000000001,2674.81,11.45,155.06099999999998,2.0
493,AS14.14,2014-03-30,6.5,-1.0,1.0,0.009551822310687784,2666.268000602723,24.286,,,26314.186,520.2429999999999,,,1.0
494,AS14.14,2014-03-31,6.75,-0.25,0.75,0.046555175742613406,3093.012999773025,39.337,,,3419.888,1041.851,,,6.0
495,AS14.14,2014-04-01,6.2,0.0,0.4,0.052005566719441405,430.88399982452404,40.202,,,262.253,127.56599999999999,,,
496,AS14.14,2014-04-02,7.0,-1.0,1.0,0.06348750312481978,779.8729991912842,14.067,,,1549.8489999999997,232.49500000000003,,,
497,AS14.14,2014-04-03,7.333333333333333,-0.5,1.0,0.06938709391802697,2372.6589994430574,67.906,,,1613.3329999999996,420.58,,8.059,
498,AS14.14,2014-04-04,7.5,-1.0,1.0,0.0038194444444444413,307.5409996509551,31.473,,,239.324,36.288000000000004,,,
499,AS14.14,2014-04-05,7.4,-1.6,0.6,0.016678436911487744,1485.8990004062653,66.697,,,1584.1660000000004,834.784,,3.011,
500,AS14.14,2014-04-06,7.4,-1.0,1.0,0.02901523603791795,1263.3870003223412,44.724000000000004,,,1628.3429999999996,6870.629,,,1.0
501,AS14.14,2014-04-07,7.0,-0.2,1.0,0.008827357154755957,550.3640000820161,84.59699999999998,,,224.36500000000004,240.571,,,1.0
502,AS14.14,2014-04-08,6.8,-0.2,0.8,0.03959208683473389,452.8569993972779,47.408,,,40323.877,67.482,,,1.0
503,AS14.14,2014-04-09,8.0,0.3333333333333333,1.0,0.11708683473389357,1098.342000484467,30.412,,,879.3349999999998,179.63000000000002,,,
504,AS14.14,2014-04-10,6.666666666666667,-0.3333333333333333,1.0,0.0520108043217287,846.4809994697566,23.165,,,881.543,48.181,,,
505,AS14.14,2014-04-11,7.75,1.0,1.0,0.026137955182072823,552.9420001506809,61.623,,,5877.102,85.619,,,2.0
506,AS14.14,2014-04-12,7.5,0.0,1.0,0.06368182159869593,115.98700022697447,22.238999999999997,,,93.682,,,,
507,AS14.14,2014-04-14,7.5,0.0,1.0,0.006666666666666669,327.7780001163484,2939.1149999999993,,,168.58999999999997,40.208,,,
508,AS14.14,2014-04-15,6.0,-1.0,0.3333333333333333,0.0018079959256429832,321.80199980735784,28.393,,,3100.8449999999993,67.934,,,
509,AS14.14,2014-04-16,6.0,0.5,0.25,0.05852007469654527,742.986000061035,55.264,,,5338.439,13.135,,,
510,AS14.14,2014-04-17,6.2,0.0,0.4,0.053160014005602274,801.4089996814731,85.616,,,12956.374999999998,68.588,,77.54299999999999,1.0
511,AS14.14,2014-04-18,6.5,-1.0,0.0,0.02083333333333331,106.7050001621246,28.42,,,102.985,39.213,,,
512,AS14.14,2014-04-19,6.75,0.25,1.0,0.0017390289449112962,258.98600029945374,48.378,,,131.96300000000002,78.107,,,1.0
513,AS14.14,2014-04-20,7.5,-1.0,0.5,0.007997782446311861,863.2370004653925,50.403000000000006,,,430.852,211.953,169.699,,1.0
514,AS14.14,2014-04-21,7.0,0.25,1.0,0.04212783797729616,596.8669996261602,33.201,,,1865.869,340.642,,,1.0
515,AS14.14,2014-04-22,7.0,-0.4,0.6,0.007632545771931958,727.9210000038145,42.314,,,1740.1560000000004,341.312,,,2.0
516,AS14.14,2014-04-23,7.0,-1.0,0.3333333333333333,0.04466630042821723,657.5240001678463,46.382000000000005,47.435,,517.3549999999999,64.975,,,
517,AS14.14,2014-04-24,7.333333333333333,0.3333333333333333,1.0,0.0647058823529411,620.2130000591281,33.272,94.26599999999999,,383.3670000000001,75.65,,32.423,
518,AS14.14,2014-04-25,8.0,0.8,1.4,0.00590569561157796,805.6799995899206,73.436,,,1985.564,511.51599999999996,,,
519,AS14.14,2014-04-26,8.0,-1.0,1.0,0.13349753694581282,184.45900034904486,15.087,,,9402.421,29.208000000000002,,,1.0
520,AS14.14,2014-04-27,7.666666666666667,0.0,1.0,0.003124999999999998,439.1410000324257,42.509,,,233.61700000000002,162.703,,,
521,AS14.14,2014-04-30,7.0,1.0,1.0,0.05674603174603173,172.0380001068115,18.492,,,145.39999999999998,8.086,,,
522,AS14.14,2014-05-01,6.0,0.0,0.5,0.08296407075071077,302.8090000152587,30.71,,,133.46400000000003,179.511,,,
523,AS14.14,2014-05-02,6.666666666666667,0.3333333333333333,1.0,0.012500000000000006,288.2680001258849,51.397999999999996,,,240.86900000000003,7.0360000000000005,,,
524,AS14.14,2014-05-03,6.8,0.2,1.0,0.0038194444444444443,694.194000244141,66.292,,,489.0370000000001,138.61499999999998,,,
525,AS14.14,2014-05-04,6.8,0.0,0.8,0.0006944444444444441,354.1380004882811,54.525999999999996,,,209.419,90.161,,,
526,AS14.14,2014-05-05,7.0,-1.0,1.0,0.006493506493506493,199.8310003280639,15.126000000000001,,,4698.054000000001,121.70400000000001,,,
527,AS14.15,2014-03-14,6.5,-0.25,0.5,,243.0460002422333,172.52700000000002,,,269.40099999999995,35.161,,,6.0
528,AS14.15,2014-03-15,6.75,0.75,0.5,,165.01700019836426,,,,40.43300000000001,124.345,,,8.0
529,AS14.15,2014-03-16,6.166666666666667,-0.6666666666666666,0.3333333333333333,,,,,,,,,,1.0
530,AS14.15,2014-03-17,6.4,0.0,0.0,0.0,0.694999933242798,,,,6.644,,,,8.0
531,AS14.15,2014-03-18,7.2,0.4,1.2,0.11873714520773344,3214.6289999485025,54.256,94.55199999999999,,1366.137,1780.7469999999998,5.019,45.18600000000001,7.0
532,AS14.15,2014-03-19,7.4,0.2,1.2,,,,,,,,,,5.0
533,AS14.15,2014-03-20,7.0,0.6,1.0,0.02976190476190475,1306.61699962616,,,,459.29400000000004,847.2469999999998,,,12.0
534,AS14.15,2014-03-21,7.0,0.2,0.8,0.06922398589065254,820.1199998855589,14.117,,,960.1080000000002,195.22,,3.01,5.0
535,AS14.15,2014-03-22,7.0,-0.4,1.0,0.0710591929079324,358.5930004119873,22.17,,,255.80800000000005,80.51,,,
536,AS14.15,2014-03-23,7.0,0.2,1.0,0.14492753623188412,562.4420001506809,10.102,,,29.591,522.7180000000001,,,
537,AS14.15,2014-03-24,7.0,1.0,0.8,0.0,326.5949997901914,8.046,,,258.777,38.207,,21.464000000000002,
538,AS14.15,2014-03-25,7.0,0.8,1.0,0.0043103448275862,1444.801000356674,,,,554.5230000000001,890.1380000000001,,,1.0
539,AS14.15,2014-03-26,7.2,1.4,0.8,0.22685185185185197,4948.672999382019,396.176,62.299,,838.8729999999998,3850.6909999999993,,,10.0
540,AS14.15,2014-03-27,7.0,1.0,1.0,0.0,0.46200013160705605,,,,49.808,,,,12.0
541,AS14.15,2014-03-28,7.2,1.2,1.0,0.04206349206349204,1583.1449999809258,7.021,,,644.903,1039.388,,,8.0
542,AS14.15,2014-03-29,7.0,-1.2,0.8,0.325952380952381,194.70199966430664,10.032,,,122.675,52.629,,9.039,10.0
543,AS14.15,2014-03-30,7.4,-0.8,1.0,0.25287698412698423,1070.5850005149841,,,,589.2990000000001,481.947,,,5.0
544,AS14.15,2014-03-31,7.2,0.2,1.0,0.0,,,,,,,,,19.0
545,AS14.15,2014-04-01,7.2,0.6,1.0,0.27182539682539664,769.8550000190736,,,,288.358,734.8209999999999,,,5.0
546,AS14.15,2014-04-02,7.2,0.8,1.0,0.18948412698412717,1661.3069999217978,8.031,,,312.29699999999997,1331.662,,9.064,8.0
547,AS14.15,2014-04-03,7.2,0.6,1.0,0.0,,,,,,,,,2.0
548,AS14.15,2014-04-04,7.2,0.6,1.0,0.16338024306774307,740.1330001354223,,,,513.205,575.884,,,2.0
549,AS14.15,2014-04-05,7.8,1.0,1.0,0.1381578947368421,25.41400027275089,,,,25.402,,,,4.0
550,AS14.15,2014-04-06,6.2,-0.2,0.0,0.00657894736842105,423.7460000514975,,,,225.35799999999998,198.23,,,6.0
551,AS14.15,2014-04-07,6.8,0.4,0.4,0.1067583732057415,517.5099999904629,18.198,,,48.502,450.682,,,5.0
552,AS14.15,2014-04-08,6.8,0.2,0.6,0.0,,,,,,,,,4.0
553,AS14.15,2014-04-09,7.0,0.0,1.0,0.0087719298245614,,,,,,,,,4.0
554,AS14.15,2014-04-10,7.2,0.4,1.0,0.00789473684210526,648.2670001983639,,,,222.572,486.12800000000004,,,1.0
555,AS14.15,2014-04-11,7.0,0.4,0.8,0.0357142857142857,794.9789998531344,11.077,,,314.46,469.22700000000003,,,1.0
556,AS14.15,2014-04-12,7.4,1.0,1.0,0.09709821428571426,2164.692999601364,,,,582.4549999999998,1167.5700000000002,414.577,,6.0
557,AS14.15,2014-04-13,7.0,2.0,1.0,0.0,,,,,,,,,23.0
558,AS14.15,2014-04-14,7.0,1.0,1.0,0.08487654320987655,2896.2020001411433,6.016,194.88,,561.0550000000001,2096.415,,158.01099999999997,1.0
559,AS14.15,2014-04-15,7.0,-0.2,1.0,0.0,,,,,,,,,1.0
560,AS14.15,2014-04-16,7.0,0.2,1.0,0.12390046296296292,2811.4019994735713,37.276,,,1411.7839999999997,1761.246,,,
561,AS14.15,2014-04-17,6.4,0.0,0.0,0.09114583333333326,2339.65399980545,113.65,,,1147.1979999999996,1509.0879999999997,,10.038,2.0
562,AS14.15,2014-04-18,6.0,-0.4,0.0,0.2605137395459973,1424.8489995002747,10.049,103.633,,256.5,363.985,364.104,326.21,
563,AS14.15,2014-04-19,7.0,-0.2,0.8,0.03125,452.47200012206986,764.6700000000001,,,328.31399999999996,15.068,,,
564,AS14.15,2014-04-20,7.0,0.0,1.0,,,,,,,,,,
565,AS14.15,2014-04-21,7.2,-0.2,1.0,0.03125,2578.1539998054495,1573.9249999999997,,,269.71299999999997,1954.8609999999999,,162.382,
566,AS14.15,2014-04-22,7.0,0.0,1.0,,,,,,,,,,3.0
567,AS14.15,2014-04-23,7.0,1.0,1.0,0.28124999999999983,468.83899974823004,41.228,,,167.341,231.99099999999999,,28.243000000000002,2.0
568,AS14.15,2014-04-24,7.0,1.8,1.0,0.0625,1259.3180003166208,255.91000000000003,,,465.399,498.66,39.181,,12.0
569,AS14.15,2014-04-25,7.0,1.0,1.0,0.0,72.0190000534058,,,,115.09299999999999,17.099,,,11.0
570,AS14.15,2014-04-26,6.2,-0.2,0.0,0.0138888888888889,338.8070003986354,84.554,,,206.097,236.73799999999997,,,3.0
571,AS14.15,2014-04-27,7.0,0.75,0.6,0.1493055555555557,2502.144000291825,9.068999999999999,,,308.495,3035.294,,,3.0
572,AS14.15,2014-04-28,7.0,1.0,0.4,0.07,1930.90799999237,28.163,,,464.386,3209.6850000000004,,96.649,
573,AS14.15,2014-04-29,7.0,1.0,0.3333333333333333,0.04,55.15400004386903,,,,14.92,543.619,,,1.0
574,AS14.15,2014-04-30,6.0,1.4,-0.4,0.136363636363636,193.601000070572,206.083,,,121.243,,,,1.0
575,AS14.15,2014-05-01,6.6,-0.2,0.0,0.0,59.6670000553131,,,,59.655,,,,
576,AS14.15,2014-05-02,7.0,0.2,0.5,0.0,,,,,,,,,3.0
577,AS14.15,2014-05-03,6.8,0.2,0.2,0.07142857142857151,585.0270001888282,15.069,,,243.495,326.34400000000005,,,4.0
578,AS14.15,2014-05-04,7.0,-0.2,0.6,,,,,,,,,,1.0
579,AS14.15,2014-05-05,7.0,1.0,0.75,0.0,172.1119997501373,,,,174.08399999999997,,,,12.0
580,AS14.15,2014-05-07,7.0,0.0,0.6,0.0,,,,,,,,,
581,AS14.15,2014-05-08,7.0,0.5,1.0,,,,,,,,,,
582,AS14.16,2014-03-13,8.0,-0.5,1.5,,206.30899977683998,,,,49.138999999999996,184.405,,,5.0
583,AS14.16,2014-03-14,7.4,-0.4,0.75,,46.0409998893738,29.064,,,9.963999999999999,6.877000000000001,,,4.0
584,AS14.16,2014-03-15,6.4,0.4,0.8,,485.9710001945492,10.025,,,132.11399999999998,236.698,65.813,40.192,2.0
585,AS14.16,2014-03-16,6.6,-0.8,0.5,,364.69199991226196,38.152,,,185.55799999999996,120.445,,19.082,3.0
586,AS14.16,2014-03-17,7.2,-0.6,0.6,0.060714285714285755,714.3029994964597,15.073,,,47.283,650.98,,,
587,AS14.16,2014-03-18,6.6,0.4,0.6,0.053911909926399944,786.311000823975,11.054,,,190.19500000000002,464.504,96.551,22.1,5.0
588,AS14.16,2014-03-19,6.4,0.0,0.6,0.005627705627705628,26.357000112533587,22.176000000000002,,,32.349,,17.332,,
589,AS14.16,2014-03-20,5.666666666666667,0.6666666666666666,0.3333333333333333,0.04383822653596662,412.8229997158053,10.029,,,323.717,167.629,15.347999999999999,,6.0
590,AS14.16,2014-03-21,6.8,1.0,1.0,0.06056036092198102,285.03099989891007,,,,103.69,249.509,5.041,,2.0
591,AS14.16,2014-03-22,6.5,0.5,0.75,0.06677041257209454,1155.7909998893738,10.077,,,87.42399999999999,204.93300000000002,93.44200000000001,,5.0
592,AS14.16,2014-03-23,7.0,0.0,1.0,0.0684523809523809,726.3540003299709,23.124000000000002,,,173.54600000000002,395.80899999999997,181.257,13.047,9.0
593,AS14.16,2014-03-24,6.4,0.0,0.8,0.10731287707390641,459.0190002918247,10.417,,,147.85000000000002,304.46900000000005,,6.032,
594,AS14.16,2014-03-25,6.0,0.6,0.6,0.08716623124390796,1013.438999891281,21.061,,,260.70799999999997,526.5509999999999,50.631,,1.0
595,AS14.16,2014-03-26,5.6,0.2,0.25,0.09062499999999996,2525.9130001068124,,,,75.11999999999999,506.02500000000003,60.185,64.797,1.0
596,AS14.16,2014-03-27,6.0,0.0,0.25,0.2950993676603433,1594.0099999904667,,,,69.69099999999999,,3342.646,,16.0
597,AS14.16,2014-03-28,6.5,-0.75,0.75,0.08746898327453531,519.1339998245238,,,,119.65100000000001,398.04100000000005,,,
598,AS14.16,2014-03-29,6.0,-0.5,0.5,0.2525042601225439,410.1199998855591,8.057,,,133.275,249.04800000000003,,19.119,4.0
599,AS14.16,2014-03-30,5.4,0.4,1.0,0.052733447325923805,862.5760006904599,17.101,,,176.164,100.42899999999999,1480.0929999999998,,4.0
600,AS14.16,2014-03-31,6.0,-0.25,0.3333333333333333,0.13474030795602568,73.79699993133555,8.152999999999999,,,12.349,53.071,,,10.0
601,AS14.16,2014-04-01,5.8,-0.4,0.6,0.3134394341290891,1473.5539999008206,,40.949,,98.19800000000001,243.22799999999998,,,1.0
602,AS14.16,2014-04-02,6.4,-0.2,1.0,0.030474211305752518,8644.528000116352,,,,29.768,106.486,,,4.0
603,AS14.16,2014-04-03,6.25,-0.5,0.3333333333333333,0.012361111111111111,138.8190000057221,17.155,,,41.036,330.547,1.014,,
604,AS14.16,2014-04-04,6.2,-0.2,0.8,0.14407060344630326,4939.440000295641,27.086,9.888,,678.4769999999997,1981.9129999999998,2216.219,20.066,8.0
605,AS14.16,2014-04-05,7.0,0.0,1.0,0.08748917748917752,202.36500000953663,15.072,,,99.01,259.76800000000003,142.025,,1.0
606,AS14.16,2014-04-06,6.75,-0.6666666666666666,1.0,0.19987749808992267,1605.8439996242514,8.062000000000001,,5.22,442.35100000000006,629.175,144.716,,
607,AS14.16,2014-04-07,7.0,-0.2,1.0,0.0864168979340117,2214.0070002078974,,,,221.99999999999997,527.9920000000001,51.298,45.279,1.0
608,AS14.16,2014-04-08,6.4,0.5,0.6666666666666666,0.03989680082559341,7.27500009536743,,,,9.241,,,,9.0
609,AS14.16,2014-04-09,7.2,-0.5,1.0,0.24015661939870084,3191.621999979022,,,,67.282,9.097000000000001,,11.052999999999999,1.0
610,AS14.16,2014-04-10,6.6,0.2,1.0,0.1293886382716278,1089.7160003185274,15.132000000000001,,,156.92300000000003,553.5219999999999,276.03499999999997,87.698,4.0
611,AS14.16,2014-04-11,7.0,1.0,1.0,0.03957364341085266,358.8829996585843,5.013999999999999,,,99.93999999999998,531.02,,,
612,AS14.16,2014-04-12,7.0,1.25,1.0,0.0,19.430999994278,,,,19.42,,,,4.0
613,AS14.16,2014-04-13,6.4,0.0,0.5,0.045454545454545504,112.32100009918217,6.0520000000000005,,,56.887,49.333,,,3.0
614,AS14.16,2014-04-14,7.0,0.8,1.0,0.0341435185185185,202.43700027465812,,,,171.96099999999998,87.67699999999999,,,4.0
615,AS14.16,2014-04-15,6.6,0.6,0.5,0.05,4.1340000629425,,,,121.88600000000001,88.314,,,3.0
616,AS14.16,2014-04-16,7.25,1.25,1.0,0.137976645191724,705.4270007610322,12.129999999999999,,,284.6689999999999,408.2179999999999,,,6.0
617,AS14.16,2014-04-17,7.0,-0.6,1.0,0.14644478187042836,445.7089998722075,13.199,,,161.39599999999996,168.47000000000003,,102.41,3.0
618,AS14.16,2014-04-18,6.8,0.0,1.0,0.009735044072393464,2129.209999084474,,,,245.23399999999998,764.7170000000001,1118.1419999999998,,4.0
619,AS14.16,2014-04-19,7.2,1.6,1.0,0.1840579710144928,,,,,,,,,3.0
620,AS14.16,2014-04-20,7.0,1.3333333333333333,1.0,0.0,,,,,,,,,1.0
621,AS14.16,2014-04-21,7.25,1.0,1.0,0.009197324414715692,739.2569997310636,14.093,,,363.69300000000004,514.606,62.525,,
622,AS14.16,2014-04-22,6.6,0.8,0.8,0.05494394283401094,908.7909989356987,,,,168.05999999999997,841.908,204.428,,1.0
623,AS14.16,2014-04-23,7.25,0.75,1.0,0.08201415701415696,1298.7449998855593,9.035,,4.01,316.14,845.613,,139.92999999999998,5.0
624,AS14.16,2014-04-24,5.4,-0.2,-0.2,0.013731060606060611,1189.710000038147,,,,70.905,254.411,345.058,,4.0
625,AS14.16,2014-04-25,7.2,0.6,1.0,0.08522727272727262,333.69499969482473,,,,182.95600000000002,41.534,,,19.0
626,AS14.16,2014-04-26,6.75,0.5,1.0,0.3549107142857143,55.5429999828339,5.046,,,0.914,49.566,,,3.0
627,AS14.16,2014-04-27,7.2,-0.2,1.0,0.12176700111482719,268.6699995994569,,,,80.74900000000001,187.69099999999997,,,2.0
628,AS14.16,2014-04-28,8.0,1.0,1.0,0.18809523809523804,209.3850002288816,,,,25.145000000000003,183.773,,,9.0
629,AS14.16,2014-04-29,7.0,-0.5,1.0,0.03592650103519668,1285.5090003013609,7.022,,,466.95,785.1980000000001,420.501,132.667,11.0
630,AS14.16,2014-04-30,7.0,0.4,1.0,0.03966646529954715,736.7540004253391,5.023,,,25.776999999999997,431.9589999999999,45.855999999999995,,3.0
